iteration,problem instance,problem seed,algorithm seed,starting fitness,ensemble number,fitness,number of runs,heuristics
24,5,1024,1024,0.045453090909092886,0,0.02498513071895514,24,"[211, 82, 302, 152, 235]"
25,5,1025,1025,0.046858505050506705,0,0.024991666666667522,23,"[211, 82, 302, 152, 235]"
26,5,1026,1026,0.04690440404040541,0,0.017841574415743855,42,"[211, 82, 302, 152, 235]"
27,5,1027,1027,0.046260202020203645,0,0.03202979242979276,19,"[211, 82, 302, 152, 235]"
28,5,1028,1028,0.04646189898990105,0,0.0439200000000014,5,"[211, 82, 302, 152, 235]"
29,5,1029,1029,0.052163446054752205,0,0.016929397293973025,50,"[211, 82, 302, 152, 235]"
30,5,1030,1030,0.0469082828282843,0,0.03204965404965343,23,"[211, 82, 302, 152, 235]"
31,5,1031,1031,0.05125297906602366,0,0.03821135442011414,18,"[211, 82, 302, 152, 235]"
32,5,1032,1032,0.04603555555555716,0,0.03779578264395855,11,"[211, 82, 302, 152, 235]"
33,5,1033,1033,0.05216473429951818,0,0.03229873829873786,15,"[211, 82, 302, 152, 235]"
34,5,1034,1034,0.04624694949495067,0,0.04433923232323378,4,"[211, 82, 302, 152, 235]"
35,5,1035,1035,0.04629478787878971,0,0.030808791208790764,18,"[211, 82, 302, 152, 235]"
36,5,1036,1036,0.04683361616161785,0,0.043935838383839965,8,"[211, 82, 302, 152, 235]"
37,5,1037,1037,0.045295353535354965,0,0.03843974047039833,7,"[211, 82, 302, 152, 235]"
38,5,1038,1038,0.046542060606062585,0,0.03041969881969875,23,"[211, 82, 302, 152, 235]"
39,5,1039,1039,0.05146618357488053,0,0.030003256003256595,28,"[211, 82, 302, 152, 235]"
40,5,1040,1040,0.0455920808080823,0,0.03848645579886534,9,"[211, 82, 302, 152, 235]"
41,5,1041,1041,0.04692218181818364,0,0.04511789898990093,5,"[211, 82, 302, 152, 235]"
42,5,1042,1042,0.04633098989899176,0,0.024991666666667522,25,"[211, 82, 302, 152, 235]"
43,5,1043,1043,0.04576759595959812,0,0.03206398046398129,15,"[211, 82, 302, 152, 235]"
44,5,1044,1044,0.04641438383838514,0,0.032468050468051346,16,"[211, 82, 302, 152, 235]"
45,5,1045,1045,0.05105523349436536,0,0.02444297385620997,34,"[211, 82, 302, 152, 235]"
46,5,1046,1046,0.04508105050505218,0,0.02998046398046328,21,"[211, 82, 302, 152, 235]"
47,5,1047,1047,0.045061333333334286,0,0.02473218954248413,19,"[211, 82, 302, 152, 235]"
48,5,1048,1048,0.04681131313131448,0,0.045393939393940874,4,"[211, 82, 302, 152, 235]"
49,5,1049,1049,0.04663256565656737,0,0.03147985347985327,17,"[211, 82, 302, 152, 235]"
0,6,1000,1000,0.2000248213333352,0,0.1614822732240454,22,"[211, 82, 302, 152, 235]"
1,6,1001,1001,0.1879528440860233,0,0.16126430601093023,18,"[211, 82, 302, 152, 235]"
2,6,1002,1002,0.19673696791443884,0,0.1703305000000005,16,"[211, 82, 302, 152, 235]"
3,6,1003,1003,0.19657805882353063,0,0.15322517582417594,36,"[211, 82, 302, 152, 235]"
4,6,1004,1004,0.19237748525469156,0,0.16593341689373342,17,"[211, 82, 302, 152, 235]"
5,6,1005,1005,0.18322418867924561,0,0.14422314364640898,25,"[211, 82, 302, 152, 235]"
6,6,1006,1006,0.19208783378016214,0,0.18305214016172577,10,"[211, 82, 302, 152, 235]"
7,6,1007,1007,0.20073111466666782,0,0.16129767213114932,32,"[211, 82, 302, 152, 235]"
8,6,1008,1008,0.19688798930481388,0,0.1754116476964782,14,"[211, 82, 302, 152, 235]"
9,6,1009,1009,0.19698259358288817,0,0.16134944808743157,53,"[211, 82, 302, 152, 235]"
10,6,1010,1010,0.199555701333334,0,0.166072201634879,28,"[211, 82, 302, 152, 235]"
11,6,1011,1011,0.18351512129380132,0,0.1522631648351651,34,"[211, 82, 302, 152, 235]"
12,6,1012,1012,0.18829183870967903,0,0.16686736784741307,11,"[211, 82, 302, 152, 235]"
13,6,1013,1013,0.19535450802139143,0,0.16241983060109466,21,"[211, 82, 302, 152, 235]"
14,6,1014,1014,0.19628220320855683,0,0.16125936065573843,33,"[211, 82, 302, 152, 235]"
15,6,1015,1015,0.19561588770053528,0,0.1618289344262296,29,"[211, 82, 302, 152, 235]"
16,6,1016,1016,0.1874904623655923,0,0.15686101369862993,20,"[211, 82, 302, 152, 235]"
17,6,1017,1017,0.18377253369272306,0,0.17081006521739228,7,"[211, 82, 302, 152, 235]"
18,6,1018,1018,0.188045161290324,0,0.1524087582417586,23,"[211, 82, 302, 152, 235]"
19,6,1019,1019,0.19985277333333507,0,0.1433318563535927,31,"[211, 82, 302, 152, 235]"
20,6,1020,1020,0.1829078975741243,0,0.14916894765840338,14,"[211, 82, 302, 152, 235]"
21,6,1021,1021,0.2088781273209549,0,0.15294914285714256,40,"[211, 82, 302, 152, 235]"
22,6,1022,1022,0.18232107816711562,0,0.1652144959128069,14,"[211, 82, 302, 152, 235]"
23,6,1023,1023,0.19938901866666725,0,0.1609673114754112,31,"[211, 82, 302, 152, 235]"
24,6,1024,1024,0.19565297860962705,0,0.16654730790190864,14,"[211, 82, 302, 152, 235]"
25,6,1025,1025,0.19541514438502827,0,0.16252125136612072,20,"[211, 82, 302, 152, 235]"
26,6,1026,1026,0.19997055466666702,0,0.1704560760869578,15,"[211, 82, 302, 152, 235]"
27,6,1027,1027,0.19665958823529495,0,0.17487865040650474,21,"[211, 82, 302, 152, 235]"
28,6,1028,1028,0.20942341114058527,0,0.17048415217391477,27,"[211, 82, 302, 152, 235]"
29,6,1029,1029,0.20419335106383074,0,0.1841117843665777,12,"[211, 82, 302, 152, 235]"
30,6,1030,1030,0.19611026737967863,0,0.1748791490514905,17,"[211, 82, 302, 152, 235]"
31,6,1031,1031,0.19601542245989323,0,0.1668500163487746,21,"[211, 82, 302, 152, 235]"
32,6,1032,1032,0.19200245040214559,0,0.17853457297297326,7,"[211, 82, 302, 152, 235]"
33,6,1033,1033,0.1877406989247321,0,0.17097685326086964,9,"[211, 82, 302, 152, 235]"
34,6,1034,1034,0.1925931367292225,0,0.17072412500000034,22,"[211, 82, 302, 152, 235]"
35,6,1035,1035,0.19642273796791565,0,0.1656909754768403,23,"[211, 82, 302, 152, 235]"
36,6,1036,1036,0.18843697849462349,0,0.16220346448087442,12,"[211, 82, 302, 152, 235]"
37,6,1037,1037,0.20432131914893803,0,0.16548186920981067,29,"[211, 82, 302, 152, 235]"
38,6,1038,1038,0.1998945493333334,0,0.18325285714285755,8,"[211, 82, 302, 152, 235]"
39,6,1039,1039,0.18785946236559192,0,0.17121977173913128,7,"[211, 82, 302, 152, 235]"
40,6,1040,1040,0.1915969973190358,0,0.1869560000000008,3,"[211, 82, 302, 152, 235]"
41,6,1041,1041,0.20069877866666663,0,0.17555506775067864,16,"[211, 82, 302, 152, 235]"
42,6,1042,1042,0.187812344086022,0,0.17874332432432505,7,"[211, 82, 302, 152, 235]"
43,6,1043,1043,0.1958110909090921,0,0.16231806557377204,28,"[211, 82, 302, 152, 235]"
44,6,1044,1044,0.1924276782841826,0,0.17533635772357758,16,"[211, 82, 302, 152, 235]"
45,6,1045,1045,0.20482718617021378,0,0.16158689617486321,25,"[211, 82, 302, 152, 235]"
46,6,1046,1046,0.19156389812332553,0,0.16631367302452327,18,"[211, 82, 302, 152, 235]"
47,6,1047,1047,0.18787381720430207,0,0.1700617445652185,9,"[211, 82, 302, 152, 235]"
48,6,1048,1048,0.18351889487870654,0,0.17463331165311669,7,"[211, 82, 302, 152, 235]"
49,6,1049,1049,0.19259562466487978,0,0.16686898637602243,12,"[211, 82, 302, 152, 235]"
0,7,1000,1000,0.19805244325767668,0,0.15959708344733214,58,"[211, 82, 302, 152, 235]"
1,7,1001,1001,0.18583819919246136,0,0.16194044262295026,35,"[211, 82, 302, 152, 235]"
2,7,1002,1002,0.18570817765814196,0,0.16449552251023136,41,"[211, 82, 302, 152, 235]"
3,7,1003,1003,0.19804604539385895,0,0.1706618505434776,29,"[211, 82, 302, 152, 235]"
4,7,1004,1004,0.19468892637215574,0,0.18191792712550658,23,"[211, 82, 302, 152, 235]"
5,7,1005,1005,0.18980389798657793,0,0.16201802185792402,45,"[211, 82, 302, 152, 235]"
6,7,1006,1006,0.19210683646112503,0,0.16715131607629308,23,"[211, 82, 302, 152, 235]"
7,7,1007,1007,0.19607645187165768,0,0.17285943012211646,25,"[211, 82, 302, 152, 235]"
8,7,1008,1008,0.1769603004059539,0,0.1681727210884354,9,"[211, 82, 302, 152, 235]"
9,7,1009,1009,0.18757947580645185,0,0.17050788315217436,14,"[211, 82, 302, 152, 235]"
10,7,1010,1010,0.19429470950468541,0,0.15316143956044015,57,"[211, 82, 302, 152, 235]"
11,7,1011,1011,0.18358453369272232,0,0.16446750068212912,24,"[211, 82, 302, 152, 235]"
12,7,1012,1012,0.19821495060080108,0,0.17562580758807578,26,"[211, 82, 302, 152, 235]"
13,7,1013,1013,0.18592034724091522,0,0.15814876986301418,26,"[211, 82, 302, 152, 235]"
14,7,1014,1014,0.1898525932885904,0,0.1619372950819672,28,"[211, 82, 302, 152, 235]"
15,7,1015,1015,0.20264077496671107,0,0.17742807036535824,25,"[211, 82, 302, 152, 235]"
16,7,1016,1016,0.1962710721925136,0,0.16644983106267197,29,"[211, 82, 302, 152, 235]"
17,7,1017,1017,0.19426871485943564,0,0.16870258503401236,22,"[211, 82, 302, 152, 235]"
18,7,1018,1018,0.19188201072386157,0,0.17296004341926707,21,"[211, 82, 302, 152, 235]"
19,7,1019,1019,0.1881082876344079,0,0.16425082401091373,25,"[211, 82, 302, 152, 235]"
20,7,1020,1020,0.1921341474530831,0,0.1812341700404857,10,"[211, 82, 302, 152, 235]"
21,7,1021,1021,0.1898524295302012,0,0.16646103814713897,28,"[211, 82, 302, 152, 235]"
22,7,1022,1022,0.2000575306666672,0,0.16209915573770528,44,"[211, 82, 302, 152, 235]"
23,7,1023,1023,0.18960989798657713,0,0.15969136525307837,50,"[211, 82, 302, 152, 235]"
24,7,1024,1024,0.18532798384925908,0,0.15772002191780854,22,"[211, 82, 302, 152, 235]"
25,7,1025,1025,0.18300466037735819,0,0.16390739972714863,19,"[211, 82, 302, 152, 235]"
26,7,1026,1026,0.1872392043010742,0,0.15975264569083425,41,"[211, 82, 302, 152, 235]"
27,7,1027,1027,0.19053993020134208,0,0.16924790204081586,26,"[211, 82, 302, 152, 235]"
28,7,1028,1028,0.19856987182910513,0,0.17110097282608705,25,"[211, 82, 302, 152, 235]"
29,7,1029,1029,0.19428628112449842,0,0.1620298278688519,27,"[211, 82, 302, 152, 235]"
30,7,1030,1030,0.1880085268817201,0,0.1669510817438692,24,"[211, 82, 302, 152, 235]"
31,7,1031,1031,0.1860053566621801,0,0.1750825447154477,12,"[211, 82, 302, 152, 235]"
32,7,1032,1032,0.18620344010767087,0,0.16917608979591803,18,"[211, 82, 302, 152, 235]"
33,7,1033,1033,0.1813459622132252,0,0.15305765659340664,28,"[211, 82, 302, 152, 235]"
34,7,1034,1034,0.19442156894243545,0,0.17361974762550791,22,"[211, 82, 302, 152, 235]"
35,7,1035,1035,0.19653529411764514,0,0.17490127100270914,21,"[211, 82, 302, 152, 235]"
36,7,1036,1036,0.19609376203208484,0,0.1750203143631427,26,"[211, 82, 302, 152, 235]"
37,7,1037,1037,0.19401485408299846,0,0.16868250884353797,39,"[211, 82, 302, 152, 235]"
38,7,1038,1038,0.1970168582887699,0,0.17127557608695643,39,"[211, 82, 302, 152, 235]"
39,7,1039,1039,0.18765087903225675,0,0.17076721739130396,17,"[211, 82, 302, 152, 235]"
40,7,1040,1040,0.18537915746971678,0,0.16199290983606418,30,"[211, 82, 302, 152, 235]"
41,7,1041,1041,0.18312751482479694,0,0.17460611924119107,10,"[211, 82, 302, 152, 235]"
42,7,1042,1042,0.1880482231182783,0,0.16892430204081565,25,"[211, 82, 302, 152, 235]"
43,7,1043,1043,0.19049183355704624,0,0.17125698097826159,27,"[211, 82, 302, 152, 235]"
44,7,1044,1044,0.18751937365591398,0,0.1664906866485013,17,"[211, 82, 302, 152, 235]"
45,7,1045,1045,0.185653959623149,0,0.1616844453551931,24,"[211, 82, 302, 152, 235]"
46,7,1046,1046,0.1899425664429537,0,0.17263676255088178,21,"[211, 82, 302, 152, 235]"
47,7,1047,1047,0.18336386522911063,0,0.16828075918367424,15,"[211, 82, 302, 152, 235]"
48,7,1048,1048,0.19597070855614895,0,0.16478503137789857,35,"[211, 82, 302, 152, 235]"
49,7,1049,1049,0.19443817938420282,0,0.17937294864864795,19,"[211, 82, 302, 152, 235]"
0,8,1000,1000,0.16375390893469832,0,0.1398260244115037,86,"[211, 82, 302, 152, 235]"
1,8,1001,1001,0.16086097246126174,0,0.12291497137824736,127,"[211, 82, 302, 152, 235]"
2,8,1002,1002,0.1644690854443872,0,0.1624025365434124,6,"[211, 82, 302, 152, 235]"
3,8,1003,1003,0.16314735711215378,0,0.1484967476149116,48,"[211, 82, 302, 152, 235]"
4,8,1004,1004,0.16587357357356436,0,0.142880287206261,68,"[211, 82, 302, 152, 235]"
5,8,1005,1005,0.16240511607909536,0,0.11843236203090779,148,"[211, 82, 302, 152, 235]"
6,8,1006,1006,0.16506845493561206,0,0.1346892435505005,97,"[211, 82, 302, 152, 235]"
7,8,1007,1007,0.1630406102277504,0,0.12736060606060318,121,"[211, 82, 302, 152, 235]"
8,8,1008,1008,0.16029707275074423,0,0.11631843501326633,158,"[211, 82, 302, 152, 235]"
9,8,1009,1009,0.16173870967741155,0,0.11996272606969693,139,"[211, 82, 302, 152, 235]"
10,8,1010,1010,0.16021054670683632,0,0.11842353200883171,149,"[211, 82, 302, 152, 235]"
11,8,1011,1011,0.16239789337918276,0,0.12147937417364607,146,"[211, 82, 302, 152, 235]"
12,8,1012,1012,0.16364591924397376,0,0.11613647214854261,166,"[211, 82, 302, 152, 235]"
13,8,1013,1013,0.15802668103447193,0,0.12237132158590336,123,"[211, 82, 302, 152, 235]"
14,8,1014,1014,0.1678949871465184,0,0.12819284460052593,151,"[211, 82, 302, 152, 235]"
15,8,1015,1015,0.16374402920961517,0,0.1398152136006935,82,"[211, 82, 302, 152, 235]"
16,8,1016,1016,0.15816504310343804,0,0.15518372193435948,18,"[211, 82, 302, 152, 235]"
17,8,1017,1017,0.16501377682402485,0,0.14691462673610456,60,"[211, 82, 302, 152, 235]"
18,8,1018,1018,0.16164425806450733,0,0.1311048641542496,100,"[211, 82, 302, 152, 235]"
19,8,1019,1019,0.16377487113400968,0,0.13771318201658322,88,"[211, 82, 302, 152, 235]"
20,8,1020,1020,0.16718066866694214,0,0.13116183172655482,119,"[211, 82, 302, 152, 235]"
21,8,1021,1021,0.1673108015430671,0,0.13481132487975167,107,"[211, 82, 302, 152, 235]"
22,8,1022,1022,0.16009087386998522,0,0.14122330139372297,72,"[211, 82, 302, 152, 235]"
23,8,1023,1023,0.16220528804814127,0,0.15031576440016547,35,"[211, 82, 302, 152, 235]"
24,8,1024,1024,0.16421172176898857,0,0.11911672550750307,161,"[211, 82, 302, 152, 235]"
25,8,1025,1025,0.1643890510948801,0,0.13569077797202445,84,"[211, 82, 302, 152, 235]"
26,8,1026,1026,0.15722479517032328,0,0.14482446762276757,38,"[211, 82, 302, 152, 235]"
27,8,1027,1027,0.16229608770420567,0,0.13548037587412587,94,"[211, 82, 302, 152, 235]"
28,8,1028,1028,0.16093274526677293,0,0.13913959877888848,74,"[211, 82, 302, 152, 235]"
29,8,1029,1029,0.1651498283261712,0,0.15534158031087297,35,"[211, 82, 302, 152, 235]"
30,8,1030,1030,0.16651187821611524,0,0.14642192792009712,62,"[211, 82, 302, 152, 235]"
31,8,1031,1031,0.16257132416164088,0,0.1470971788194363,53,"[211, 82, 302, 152, 235]"
32,8,1032,1032,0.1623072656921657,0,0.10795242114616599,197,"[211, 82, 302, 152, 235]"
33,8,1033,1033,0.1595431955210922,0,0.1382884380453706,79,"[211, 82, 302, 152, 235]"
34,8,1034,1034,0.16704487783968136,0,0.13033086365629065,121,"[211, 82, 302, 152, 235]"
35,8,1035,1035,0.16163711827956118,0,0.09634378354205342,249,"[211, 82, 302, 152, 235]"
36,8,1036,1036,0.16352409793813538,0,0.1530703415477651,32,"[211, 82, 302, 152, 235]"
37,8,1037,1037,0.16363767182129563,0,0.12761137461572036,110,"[211, 82, 302, 152, 235]"
38,8,1038,1038,0.16012987516141863,0,0.13542906468531224,83,"[211, 82, 302, 152, 235]"
39,8,1039,1039,0.16152812903224745,0,0.14831938421508417,43,"[211, 82, 302, 152, 235]"
40,8,1040,1040,0.16217863284607514,0,0.15256552768165044,28,"[211, 82, 302, 152, 235]"
41,8,1041,1041,0.1631034379028703,0,0.1368957641921369,90,"[211, 82, 302, 152, 235]"
42,8,1042,1042,0.16265737000428615,0,0.15104021645020638,39,"[211, 82, 302, 152, 235]"
43,8,1043,1043,0.16584131274130265,0,0.12315962131219582,145,"[211, 82, 302, 152, 235]"
44,8,1044,1044,0.16729554222030696,0,0.12074457671957672,157,"[211, 82, 302, 152, 235]"
45,8,1045,1045,0.15965043066321238,0,0.1449270317253306,48,"[211, 82, 302, 152, 235]"
46,8,1046,1046,0.16577413127411933,0,0.12220647577092536,157,"[211, 82, 302, 152, 235]"
47,8,1047,1047,0.1602011622901336,0,0.11480199115044587,157,"[211, 82, 302, 152, 235]"
48,8,1048,1048,0.16778110539844715,0,0.12889877139095718,128,"[211, 82, 302, 152, 235]"
49,8,1049,1049,0.16556229086227858,0,0.13892442215437817,81,"[211, 82, 302, 152, 235]"
0,9,1000,1000,0.05713786461201331,0,0.055772852422922514,9,"[211, 82, 302, 152, 235]"
1,9,1001,1001,0.058024037403754836,0,0.056000715859045536,6,"[211, 82, 302, 152, 235]"
2,9,1002,1002,0.056946340121093786,0,0.05477272727274152,9,"[211, 82, 302, 152, 235]"
3,9,1003,1003,0.05701898734179012,0,0.05374658213893557,16,"[211, 82, 302, 152, 235]"
4,9,1004,1004,0.055848733480191703,0,0.054779338842990355,4,"[211, 82, 302, 152, 235]"
5,9,1005,1005,0.057004678040739165,0,0.05484093663913092,14,"[211, 82, 302, 152, 235]"
6,9,1006,1006,0.05700324711063853,0,0.056002588105743434,4,"[211, 82, 302, 152, 235]"
7,9,1007,1007,0.05799873487350604,0,0.056729168959841925,8,"[211, 82, 302, 152, 235]"
8,9,1008,1008,0.058020517051722176,0,0.056060627753320214,9,"[211, 82, 302, 152, 235]"
9,9,1009,1009,0.05593540748900283,0,0.05292250413680544,16,"[211, 82, 302, 152, 235]"
10,9,1010,1010,0.058067381738188484,0,0.05395253583242776,16,"[211, 82, 302, 152, 235]"
11,9,1011,1011,0.05305212355213873,0,0.05192400662253305,15,"[211, 82, 302, 152, 235]"
12,9,1012,1012,0.06007653846155503,0,0.05779906490650655,6,"[211, 82, 302, 152, 235]"
13,9,1013,1013,0.059917967032980135,0,0.05792700770078263,7,"[211, 82, 302, 152, 235]"
14,9,1014,1014,0.05577505506609404,0,0.05392221609703829,3,"[211, 82, 302, 152, 235]"
15,9,1015,1015,0.059823131868149804,0,0.05074450579791645,39,"[211, 82, 302, 152, 235]"
16,9,1016,1016,0.05696626307101227,0,0.05577527533041249,5,"[211, 82, 302, 152, 235]"
17,9,1017,1017,0.053903142227136325,0,0.052805129619429736,4,"[211, 82, 302, 152, 235]"
18,9,1018,1018,0.05587835903085214,0,0.05397502756341077,6,"[211, 82, 302, 152, 235]"
19,9,1019,1019,0.057031425426542603,0,0.05393500551269337,14,"[211, 82, 302, 152, 235]"
20,9,1020,1020,0.05892550852118239,0,0.05783041804182121,9,"[211, 82, 302, 152, 235]"
21,9,1021,1021,0.056016024229090466,0,0.053849779492848526,13,"[211, 82, 302, 152, 235]"
22,9,1022,1022,0.056081883259928245,0,0.052998510755668526,19,"[211, 82, 302, 152, 235]"
23,9,1023,1023,0.057866831683185516,0,0.05477415977963085,7,"[211, 82, 302, 152, 235]"
24,9,1024,1024,0.057968591859202334,0,0.05595897577094122,9,"[211, 82, 302, 152, 235]"
25,9,1025,1025,0.05808465346536151,0,0.05701601541003121,6,"[211, 82, 302, 152, 235]"
26,9,1026,1026,0.05605203744494891,0,0.05396234840133696,10,"[211, 82, 302, 152, 235]"
27,9,1027,1027,0.0551191735537353,0,0.05302233866521133,15,"[211, 82, 302, 152, 235]"
28,9,1028,1028,0.05404073869902337,0,0.05167963576160506,17,"[211, 82, 302, 152, 235]"
29,9,1029,1029,0.059751593406610404,0,0.05706367638967036,10,"[211, 82, 302, 152, 235]"
30,9,1030,1030,0.057489383938407856,0,0.054968650137755204,4,"[211, 82, 302, 152, 235]"
31,9,1031,1031,0.05685024766099467,0,0.05474826446282466,7,"[211, 82, 302, 152, 235]"
32,9,1032,1032,0.06006423076924816,0,0.05794064906492302,11,"[211, 82, 302, 152, 235]"
33,9,1033,1033,0.058926058273792714,0,0.05593452643173369,13,"[211, 82, 302, 152, 235]"
34,9,1034,1034,0.05707567418823645,0,0.05578100220265725,8,"[211, 82, 302, 152, 235]"
35,9,1035,1035,0.054079547960323104,0,0.04988779005526223,20,"[211, 82, 302, 152, 235]"
36,9,1036,1036,0.05691342872868921,0,0.05579256607931016,6,"[211, 82, 302, 152, 235]"
37,9,1037,1037,0.05779004400441623,0,0.054856473829216434,17,"[211, 82, 302, 152, 235]"
38,9,1038,1038,0.06069395936300226,0,0.05879202858715027,3,"[211, 82, 302, 152, 235]"
39,9,1039,1039,0.05782909790980739,0,0.0539453693495191,16,"[211, 82, 302, 152, 235]"
40,9,1040,1040,0.05699201981289648,0,0.053751984564515354,16,"[211, 82, 302, 152, 235]"
41,9,1041,1041,0.057076224545970056,0,0.05696890478812744,3,"[211, 82, 302, 152, 235]"
42,9,1042,1042,0.05603694933922143,0,0.054769531680455175,7,"[211, 82, 302, 152, 235]"
43,9,1043,1043,0.058921000549768565,0,0.05479939393940825,12,"[211, 82, 302, 152, 235]"
44,9,1044,1044,0.057817766776691926,0,0.05586701541851591,6,"[211, 82, 302, 152, 235]"
45,9,1045,1045,0.06009917582419266,0,0.054903305785138246,28,"[211, 82, 302, 152, 235]"
46,9,1046,1046,0.0580548404840634,0,0.05476512396695521,17,"[211, 82, 302, 152, 235]"
47,9,1047,1047,0.05683461750139118,0,0.05303436293437702,22,"[211, 82, 302, 152, 235]"
48,9,1048,1048,0.055955561674021936,0,0.052975455046896824,16,"[211, 82, 302, 152, 235]"
49,9,1049,1049,0.058998405717443414,0,0.05682052834343898,13,"[211, 82, 302, 152, 235]"
0,10,1000,1000,0.12790435555555435,0,0.127844533333332,3,"[211, 82, 302, 152, 235]"
1,10,1001,1001,0.1290349650349628,0,0.1276455999999977,6,"[211, 82, 302, 152, 235]"
2,10,1002,1002,0.13058434242625616,0,0.12729617777777524,7,"[211, 82, 302, 152, 235]"
3,10,1003,1003,0.12934763014762796,0,0.12780222222222015,18,"[211, 82, 302, 152, 235]"
4,10,1004,1004,0.12781893333332983,0,0.12776231111110747,7,"[211, 82, 302, 152, 235]"
5,10,1005,1005,0.12930775890775636,0,0.12778826666666454,7,"[211, 82, 302, 152, 235]"
6,10,1006,1006,0.13364001770694844,0,0.12799715555555402,6,"[211, 82, 302, 152, 235]"
7,10,1007,1007,0.1309122200044336,0,0.12800488888888684,3,"[211, 82, 302, 152, 235]"
8,10,1008,1008,0.12924302364302154,0,0.12772719999999738,13,"[211, 82, 302, 152, 235]"
9,10,1009,1009,0.12784826666666416,0,0.12779688888888596,10,"[211, 82, 302, 152, 235]"
10,10,1010,1010,0.12749333333333013,0,0.12747635555555248,2,"[211, 82, 302, 152, 235]"
11,10,1011,1011,0.13077356398314155,0,0.12786319999999674,5,"[211, 82, 302, 152, 235]"
12,10,1012,1012,0.1292928404928385,0,0.12780435555555358,7,"[211, 82, 302, 152, 235]"
13,10,1013,1013,0.12954272394272193,0,0.12806924444444268,5,"[211, 82, 302, 152, 235]"
14,10,1014,1014,0.129601420801419,0,0.1278427555555538,8,"[211, 82, 302, 152, 235]"
15,10,1015,1015,0.12782337777777553,0,0.127758933333331,3,"[211, 82, 302, 152, 235]"
16,10,1016,1016,0.12953553113552818,0,0.12778862222221954,4,"[211, 82, 302, 152, 235]"
17,10,1017,1017,0.13353758300132546,0,0.12771795555555288,8,"[211, 82, 302, 152, 235]"
18,10,1018,1018,0.1292614940614908,0,0.1277782222222188,3,"[211, 82, 302, 152, 235]"
19,10,1019,1019,0.13216421845574167,0,0.12779635555555346,8,"[211, 82, 302, 152, 235]"
